defaulted,loan_amnt,term,int_rate,sub_grade,dti,fico,pub_rec,emp_length,home_ownership,verification_status,addr_state,annual_inc,issue_yr
False,17000.0,36 months,13.49,C1,13.47,675.0,0,1 year,OWN,Source Verified,TX,43200,2011
False,13600.0,60 months,18.64,E1,12.85,675.0,0,10+ years,RENT,Verified,MN,67816,2011
True,7200.0,36 months,11.71,B3,21.55,695.0,0,6 years,MORTGAGE,Not Verified,OH,26453,2011
False,17475.0,36 months,9.91,B1,17.76,730.0,0,2 years,RENT,Source Verified,NJ,40000,2011
False,16000.0,36 months,12.42,B4,14.67,720.0,0,4 years,MORTGAGE,Not Verified,PA,75000,2011
False,15000.0,36 months,14.27,C2,18.13,675.0,0,8 years,MORTGAGE,Verified,OH,75000,2011
False,12000.0,36 months,11.71,B3,7.63,710.0,0,9 years,RENT,Source Verified,WA,55200,2011
False,35000.0,60 months,19.03,E2,24.83,705.0,0,10+ years,MORTGAGE,Verified,VA,98500,2011
False,12400.0,36 months,7.51,A3,5.84,735.0,0,10+ years,MORTGAGE,Not Verified,AK,36800,2011
False,2500.0,36 months,11.71,B3,18.34,700.0,0,6 years,OWN,Not Verified,NV,61440,2011
False,7200.0,36 months,7.9,A4,15.96,715.0,0,1 year,RENT,Source Verified,CA,41196,2011
False,12000.0,60 months,15.27,C4,16.96,730.0,0,3 years,MORTGAGE,Verified,WA,64400,2011
False,6000.0,36 months,10.65,B2,24.79,690.0,0,4 years,RENT,Verified,CA,50000,2011
False,10000.0,36 months,11.71,B3,6.43,695.0,0,< 1 year,RENT,Source Verified,TX,33200,2011
True,15000.0,36 months,8.9,A5,16.79,745.0,0,10+ years,MORTGAGE,Verified,IL,95000,2011
False,20000.0,36 months,16.77,D2,19.58,675.0,0,< 1 year,RENT,Verified,OH,82500,2011
False,4000.0,36 months,6.03,A1,3.37,800.0,0,1 year,MORTGAGE,Verified,MD,87000,2011
False,14400.0,60 months,12.42,B4,9.89,715.0,0,10+ years,MORTGAGE,Not Verified,CA,100000,2011
True,12800.0,60 months,14.65,C3,23.48,715.0,0,4 years,RENT,Source Verified,CA,39000,2011
False,12800.0,60 months,18.25,D5,20.4,680.0,0,10+ years,RENT,Verified,TX,45000,2011
True,12000.0,60 months,17.27,D3,18.07,680.0,0,6 years,RENT,Source Verified,MN,34200,2011
True,10625.0,36 months,14.27,C2,12.54,665.0,0,< 1 year,MORTGAGE,Verified,CA,51000,2011
True,7500.0,36 months,7.9,A4,12.32,720.0,0,2 years,RENT,Not Verified,NC,60000,2011
False,14750.0,60 months,13.49,C1,24.76,700.0,0,10+ years,MORTGAGE,Verified,MO,64500,2011
False,17500.0,36 months,11.71,B3,6.25,700.0,0,2 years,RENT,Source Verified,CA,95950,2011
False,16000.0,36 months,11.71,B3,19.95,710.0,0,10+ years,MORTGAGE,Verified,TX,88000,2011
False,7000.0,36 months,12.42,B4,19.6,690.0,0,10+ years,RENT,Source Verified,FL,24000,2011
False,6625.0,36 months,6.62,A2,19.96,745.0,0,10+ years,MORTGAGE,Verified,MN,30000,2011
True,12000.0,60 months,17.58,D4,11.9,720.0,0,7 years,MORTGAGE,Verified,WI,25000,2011
False,7000.0,36 months,7.9,A4,20.5,705.0,0,10+ years,RENT,Not Verified,CA,48226,2011
False,7000.0,36 months,11.71,B3,12.7,680.0,0,7 years,MORTGAGE,Not Verified,NJ,65000,2011
False,1000.0,36 months,15.27,C4,23.75,710.0,0,6 years,RENT,Verified,CA,38000,2011
False,16000.0,36 months,12.69,B5,17.31,690.0,0,5 years,MORTGAGE,Verified,TX,34320,2011
False,10000.0,36 months,16.77,D2,19.13,660.0,0,10+ years,RENT,Verified,IL,52000,2011
False,25000.0,60 months,12.69,B5,19.38,760.0,0,1 year,MORTGAGE,Verified,MO,80000,2011
False,3100.0,36 months,11.71,B3,14.47,695.0,0,5 years,MORTGAGE,Verified,CA,55000,2011
False,2500.0,36 months,6.03,A1,7.75,765.0,0,8 years,OWN,Not Verified,NC,48000,2011
False,9000.0,36 months,13.49,C1,20.62,685.0,1,3 years,RENT,Source Verified,IL,70000,2011
False,1600.0,36 months,16.29,D1,17.58,670.0,0,1 year,RENT,Source Verified,WV,26000,2011
False,10800.0,36 months,14.65,C3,7.89,675.0,0,< 1 year,RENT,Not Verified,CA,115000,2011
False,8000.0,36 months,13.49,C1,9.55,670.0,0,10+ years,MORTGAGE,Not Verified,MA,98000,2011
False,12000.0,60 months,19.42,E3,19.52,660.0,1,10+ years,RENT,Source Verified,PA,37000,2011
False,5000.0,36 months,6.03,A1,1.8,800.0,0,6 years,MORTGAGE,Not Verified,MO,40000,2011
False,6000.0,36 months,9.91,B1,21.07,715.0,0,< 1 year,MORTGAGE,Verified,NC,63000,2011
False,8600.0,36 months,10.65,B2,16.05,715.0,0,8 years,MORTGAGE,Not Verified,CA,40000,2011
False,9450.0,36 months,16.29,D1,15.97,665.0,0,10+ years,RENT,Not Verified,KY,29000,2011
False,5200.0,36 months,12.42,B4,12.11,680.0,0,3 years,RENT,Source Verified,NY,36850,2011
False,8500.0,36 months,15.27,C4,18.65,675.0,0,5 years,MORTGAGE,Source Verified,TX,53208,2011
True,27000.0,60 months,19.91,E4,8.99,705.0,0,10+ years,MORTGAGE,Verified,CO,98000,2011
False,3200.0,36 months,13.49,C1,12.56,690.0,1,7 years,RENT,Source Verified,MI,38400,2011
False,17050.0,36 months,14.27,C2,20.38,690.0,0,7 years,MORTGAGE,Verified,CT,40800,2011
False,18000.0,60 months,13.49,C1,8.79,725.0,0,9 years,RENT,Verified,WI,65000,2011
False,6200.0,36 months,12.69,B5,13.91,670.0,0,2 years,RENT,Source Verified,NY,40000,2011
False,8000.0,36 months,19.42,E3,17.54,670.0,1,< 1 year,MORTGAGE,Source Verified,FL,50000,2011
False,12000.0,36 months,13.49,C1,12.87,675.0,0,< 1 year,MORTGAGE,Source Verified,PA,47000,2011
False,3000.0,36 months,6.62,A2,24.95,750.0,0,3 years,RENT,Source Verified,CT,22800,2011
True,10000.0,36 months,15.96,C5,24.22,670.0,0,10+ years,MORTGAGE,Verified,CA,80000,2011
False,8000.0,36 months,14.65,C3,24.49,685.0,0,3 years,RENT,Verified,FL,30188,2011
False,14000.0,36 months,9.91,B1,12.97,730.0,0,8 years,MORTGAGE,Source Verified,MI,103000,2011
False,22000.0,60 months,16.77,D2,21.81,700.0,0,6 years,RENT,Verified,NJ,57000,2011
False,16000.0,36 months,14.27,C2,16.09,685.0,0,2 years,RENT,Not Verified,NJ,85000,2011
False,4500.0,36 months,10.65,B2,8.26,700.0,0,10+ years,MORTGAGE,Source Verified,WI,64800,2011
False,8000.0,36 months,6.62,A2,7.77,800.0,0,7 years,MORTGAGE,Not Verified,NY,70000,2011
False,5000.0,36 months,20.89,F1,19.53,660.0,0,10+ years,RENT,Source Verified,NY,106300,2011
False,15000.0,36 months,14.27,C2,5.54,680.0,0,4 years,MORTGAGE,Verified,MD,31200,2011
False,35000.0,60 months,14.27,C2,17.72,730.0,0,10+ years,MORTGAGE,Verified,IL,98000,2011
False,16000.0,36 months,6.03,A1,23.52,780.0,0,2 years,RENT,Not Verified,PA,35000,2011
False,14400.0,36 months,14.27,C2,9.86,690.0,0,10+ years,OWN,Source Verified,SD,94104,2011
False,35000.0,36 months,8.9,A5,3.3,780.0,0,3 years,OWN,Source Verified,VA,277000,2011
False,17000.0,36 months,9.91,B1,19.99,725.0,0,1 year,MORTGAGE,Verified,NC,65000,2011
False,15000.0,60 months,15.27,C4,19.69,720.0,0,2 years,MORTGAGE,Not Verified,PA,64000,2011
False,5600.0,36 months,7.9,A4,12.32,730.0,0,1 year,RENT,Not Verified,SC,36000,2011
False,9000.0,36 months,15.96,C5,8.27,685.0,0,4 years,RENT,Not Verified,CA,54000,2011
False,9000.0,36 months,12.42,B4,18.73,700.0,0,3 years,MORTGAGE,Not Verified,MO,48000,2011
False,8800.0,36 months,11.71,B3,19.6,710.0,0,3 years,RENT,Not Verified,MN,42000,2011
False,8000.0,36 months,18.25,D5,6.27,665.0,0,5 years,RENT,Verified,CA,45000,2011
False,10000.0,36 months,11.71,B3,19.48,695.0,0,6 years,RENT,Source Verified,CA,38000,2011
True,12000.0,60 months,8.9,A5,5.52,755.0,0,10+ years,MORTGAGE,Source Verified,SC,39996,2011
False,5000.0,36 months,10.65,B2,16.6,705.0,1,10+ years,MORTGAGE,Not Verified,NC,36000,2011
False,16000.0,36 months,17.27,D3,19.36,670.0,0,4 years,RENT,Not Verified,CA,74999,2011
False,1925.0,36 months,9.91,B1,4.79,720.0,1,7 years,OWN,Not Verified,WA,69600,2011
False,4200.0,60 months,20.89,F1,14.91,690.0,1,10+ years,MORTGAGE,Not Verified,MD,78000,2011
False,15000.0,36 months,7.51,A3,0.0,785.0,0,9 years,MORTGAGE,Not Verified,MO,65004,2011
False,5200.0,36 months,13.49,C1,16.77,675.0,0,< 1 year,RENT,Source Verified,FL,45000,2011
False,16000.0,36 months,15.27,C4,6.59,680.0,0,6 years,RENT,Not Verified,NY,110000,2011
False,2700.0,36 months,12.69,B5,20.64,690.0,0,6 years,RENT,Verified,CA,15000,2011
True,4500.0,36 months,11.71,B3,15.87,675.0,0,6 years,MORTGAGE,Verified,CA,40000,2011
False,2100.0,36 months,6.03,A1,1.2,805.0,0,7 years,MORTGAGE,Not Verified,MI,40000,2011
False,1000.0,36 months,12.69,B5,17.13,685.0,1,10+ years,MORTGAGE,Verified,IL,70000,2011
False,4000.0,60 months,20.3,E5,4.67,685.0,0,10+ years,OWN,Source Verified,WA,55000,2011
False,13000.0,36 months,7.9,A4,28.31,730.0,0,3 years,MORTGAGE,Verified,KY,42000,2011
False,22400.0,60 months,18.25,D5,16.0,680.0,0,5 years,MORTGAGE,Verified,MN,51000,2011
False,16000.0,36 months,6.03,A1,9.94,780.0,0,10+ years,MORTGAGE,Verified,TX,150000,2011
False,3000.0,36 months,8.9,A5,17.78,700.0,0,< 1 year,MORTGAGE,Verified,WA,43200,2011
False,30000.0,36 months,9.91,B1,9.4,750.0,0,< 1 year,RENT,Verified,TX,220000,2011
False,20000.0,60 months,12.69,B5,5.9,735.0,0,3 years,MORTGAGE,Verified,WI,85000,2011
False,4900.0,36 months,6.03,A1,12.49,770.0,0,5 years,MORTGAGE,Source Verified,MO,42000,2011
True,12000.0,60 months,17.58,D4,19.41,675.0,0,< 1 year,MORTGAGE,Source Verified,FL,75000,2011
False,7000.0,36 months,15.96,C5,11.94,670.0,1,2 years,RENT,Not Verified,WI,39000,2011
False,3600.0,36 months,11.71,B3,18.07,690.0,0,4 years,RENT,Not Verified,FL,52000,2011
False,6000.0,36 months,15.27,C4,1.82,680.0,0,3 years,RENT,Source Verified,CA,20400,2011
False,35000.0,36 months,7.9,A4,9.93,755.0,0,10+ years,MORTGAGE,Verified,CA,408000,2011
False,7000.0,36 months,9.91,B1,19.42,710.0,0,8 years,RENT,Not Verified,FL,37440,2011
False,35000.0,36 months,10.65,B2,9.91,740.0,0,< 1 year,MORTGAGE,Verified,NY,160000,2011
True,7000.0,36 months,7.9,A4,15.48,710.0,0,4 years,RENT,Not Verified,NY,39000,2011
True,10500.0,36 months,15.96,C5,21.28,670.0,0,10+ years,OWN,Verified,MA,45000,2011
False,15575.0,36 months,14.27,C2,23.11,695.0,0,< 1 year,RENT,Verified,NY,66000,2011
False,16000.0,36 months,7.9,A4,6.59,735.0,0,3 years,RENT,Verified,AK,35500,2011
False,3000.0,36 months,12.69,B5,21.11,670.0,1,10+ years,RENT,Not Verified,MD,42000,2011
True,7200.0,36 months,19.03,E2,16.7,670.0,0,5 years,RENT,Not Verified,FL,35000,2011
False,3200.0,36 months,12.42,B4,16.58,685.0,0,10+ years,RENT,Not Verified,OH,38000,2011
False,30000.0,60 months,19.42,E3,14.11,700.0,0,< 1 year,OWN,Verified,NY,150000,2011
False,15600.0,36 months,11.71,B3,16.65,700.0,0,10+ years,MORTGAGE,Source Verified,FL,70000,2011
True,5600.0,60 months,15.27,C4,12.56,695.0,0,1 year,MORTGAGE,Not Verified,IL,51600,2011
False,3000.0,36 months,11.71,B3,16.8,695.0,0,2 years,RENT,Source Verified,GA,37000,2011
False,18000.0,36 months,7.9,A4,12.92,765.0,0,10+ years,OWN,Verified,NY,55000,2011
False,7200.0,36 months,11.71,B3,11.8,695.0,0,5 years,RENT,Not Verified,IL,30000,2011
False,24000.0,60 months,19.03,E2,22.58,680.0,0,1 year,MORTGAGE,Verified,NC,65000,2011
False,6000.0,36 months,6.03,A1,10.27,755.0,0,10+ years,OWN,Not Verified,TX,50000,2011
False,15000.0,60 months,18.25,D5,14.35,680.0,0,7 years,MORTGAGE,Source Verified,SC,45000,2011
False,25000.0,36 months,12.42,B4,18.46,705.0,0,2 years,MORTGAGE,Verified,UT,162480,2011
False,15000.0,36 months,6.62,A2,2.8,780.0,0,1 year,MORTGAGE,Source Verified,CA,36000,2011
False,30000.0,36 months,6.62,A2,18.65,770.0,0,< 1 year,RENT,Verified,DC,89028,2011
False,5000.0,36 months,12.42,B4,7.58,715.0,0,4 years,RENT,Verified,OH,22000,2011
False,7500.0,36 months,16.77,D2,12.84,700.0,0,2 years,RENT,Verified,CA,120000,2011
False,35000.0,60 months,12.42,B4,10.05,735.0,0,5 years,MORTGAGE,Verified,VA,64620,2011
False,16800.0,36 months,6.03,A1,12.5,775.0,0,5 years,MORTGAGE,Not Verified,MA,75000,2011
True,35000.0,60 months,17.27,D3,23.84,720.0,0,5 years,MORTGAGE,Verified,VA,97936,2011
False,1800.0,36 months,7.51,A3,26.92,730.0,0,10+ years,MORTGAGE,Not Verified,KY,58000,2011
False,16000.0,36 months,17.27,D3,17.24,675.0,0,10+ years,RENT,Source Verified,CO,63336,2011
False,3000.0,36 months,12.42,B4,6.25,690.0,0,5 years,RENT,Not Verified,NJ,90000,2011
False,5000.0,36 months,6.62,A2,9.24,765.0,0,9 years,MORTGAGE,Not Verified,NC,40000,2011
True,24000.0,60 months,14.65,C3,21.85,745.0,0,10+ years,MORTGAGE,Verified,MI,64480,2011
False,13000.0,36 months,8.9,A5,14.59,740.0,0,< 1 year,RENT,Source Verified,AK,25000,2011
False,4000.0,36 months,13.49,C1,24.04,685.0,0,1 year,MORTGAGE,Verified,MI,30000,2011
False,25000.0,60 months,19.03,E2,11.0,680.0,0,4 years,RENT,Verified,MA,150000,2011
False,15000.0,36 months,7.9,A4,12.72,765.0,0,10+ years,MORTGAGE,Not Verified,MN,85000,2011
False,35000.0,36 months,7.9,A4,0.94,800.0,0,< 1 year,RENT,Verified,MA,120000,2011
False,10000.0,36 months,12.42,B4,12.58,700.0,0,9 years,MORTGAGE,Verified,CT,56000,2011
False,10000.0,36 months,11.71,B3,6.87,685.0,0,4 years,RENT,Verified,NY,73000,2011
False,14400.0,36 months,10.65,B2,9.44,715.0,0,4 years,RENT,Not Verified,NJ,45000,2011
True,35000.0,60 months,23.52,G3,21.2,660.0,0,< 1 year,RENT,Verified,WI,108600,2011
True,6075.0,36 months,12.42,B4,7.4,705.0,0,2 years,RENT,Verified,GA,12000,2011
False,8000.0,36 months,6.62,A2,1.12,785.0,0,3 years,RENT,Not Verified,NY,62400,2011
False,20000.0,60 months,17.27,D3,22.86,695.0,0,2 years,RENT,Verified,CA,57000,2011
False,35000.0,36 months,7.9,A4,11.79,745.0,0,5 years,MORTGAGE,Verified,MO,125000,2011
True,17400.0,60 months,18.25,D5,3.8,680.0,0,3 years,RENT,Source Verified,NY,48000,2011
False,1600.0,36 months,12.42,B4,12.11,685.0,0,6 years,RENT,Source Verified,NJ,53616,2011
False,7750.0,36 months,6.62,A2,20.38,750.0,0,3 years,MORTGAGE,Not Verified,MI,70000,2011
True,18000.0,60 months,22.06,F4,16.18,660.0,0,2 years,OWN,Source Verified,SC,49989,2011
False,5700.0,60 months,23.52,G3,5.66,660.0,0,7 years,MORTGAGE,Source Verified,WA,95000,2011
False,12000.0,60 months,15.27,C4,16.85,700.0,0,< 1 year,RENT,Not Verified,VA,52000,2011
False,6000.0,36 months,13.49,C1,5.08,680.0,0,< 1 year,RENT,Source Verified,TX,31200,2011
False,3000.0,36 months,13.49,C1,5.65,690.0,1,10+ years,MORTGAGE,Source Verified,IL,130000,2011
False,5600.0,36 months,7.9,A4,10.43,725.0,0,5 years,MORTGAGE,Source Verified,KS,36000,2011
True,8000.0,36 months,14.65,C3,18.36,675.0,1,10+ years,RENT,Source Verified,NM,33000,2011
False,30000.0,36 months,16.77,D2,9.49,700.0,0,< 1 year,MORTGAGE,Verified,CA,100000,2011
False,20000.0,36 months,13.49,C1,16.04,695.0,0,< 1 year,MORTGAGE,Verified,VA,85000,2011
False,10000.0,60 months,9.91,B1,6.46,735.0,0,10+ years,MORTGAGE,Source Verified,CA,60000,2011
False,24000.0,36 months,9.91,B1,19.36,720.0,0,3 years,MORTGAGE,Verified,TX,50400,2011
True,10800.0,60 months,20.3,E5,4.07,660.0,0,7 years,MORTGAGE,Source Verified,MN,95000,2011
True,17600.0,60 months,13.49,C1,19.05,730.0,0,3 years,MORTGAGE,Verified,CT,90000,2011
False,5100.0,36 months,7.9,A4,12.63,710.0,0,5 years,RENT,Source Verified,CA,53000,2011
False,6000.0,36 months,12.69,B5,22.78,695.0,0,10+ years,MORTGAGE,Verified,IL,77000,2011
False,1400.0,36 months,13.49,C1,11.56,675.0,0,6 years,MORTGAGE,Not Verified,CA,55000,2011
False,8000.0,36 months,15.96,C5,18.86,670.0,1,9 years,MORTGAGE,Verified,NC,74500,2011
False,7500.0,36 months,12.42,B4,9.66,715.0,0,1 year,MORTGAGE,Verified,AR,40000,2011
False,3175.0,36 months,6.03,A1,15.46,770.0,0,1 year,RENT,Source Verified,TX,28800,2011
False,18000.0,36 months,7.9,A4,19.27,735.0,0,9 years,MORTGAGE,Verified,TX,96720,2011
False,10000.0,36 months,14.65,C3,11.25,675.0,0,1 year,RENT,Source Verified,MD,99275,2011
False,7000.0,36 months,7.9,A4,20.43,710.0,0,2 years,RENT,Not Verified,NY,73000,2011
True,20000.0,60 months,14.65,C3,18.14,720.0,0,10+ years,MORTGAGE,Verified,FL,50000,2011
False,20500.0,60 months,11.71,B3,4.01,735.0,0,6 years,MORTGAGE,Verified,TX,85000,2011
False,14800.0,60 months,17.27,D3,14.4,680.0,0,10+ years,MORTGAGE,Source Verified,AR,39000,2011
True,30000.0,60 months,13.49,C1,7.8,745.0,0,10+ years,MORTGAGE,Verified,VA,135000,2011
False,3000.0,36 months,6.03,A1,1.18,805.0,0,4 years,MORTGAGE,Not Verified,TX,66000,2011
False,5800.0,60 months,17.27,D3,23.25,670.0,0,6 years,MORTGAGE,Verified,CA,51000,2011
False,4000.0,36 months,10.65,B2,12.27,690.0,0,3 years,MORTGAGE,Source Verified,CA,52500,2011
False,6000.0,36 months,12.69,B5,5.61,690.0,1,4 years,MORTGAGE,Not Verified,NY,40000,2011
False,6000.0,36 months,8.9,A5,21.83,705.0,0,2 years,OWN,Source Verified,GA,27600,2011
True,6300.0,36 months,14.65,C3,3.66,675.0,0,6 years,MORTGAGE,Not Verified,FL,60000,2011
True,18000.0,60 months,11.71,B3,16.2,770.0,0,7 years,MORTGAGE,Not Verified,OH,60000,2011
False,5000.0,36 months,8.9,A5,15.99,715.0,0,3 years,RENT,Not Verified,CO,36400,2011
False,5000.0,36 months,8.9,A5,9.8,725.0,0,< 1 year,RENT,Source Verified,NJ,24000,2011
False,12000.0,36 months,19.03,E2,12.39,670.0,0,3 years,RENT,Source Verified,NJ,62200,2011
True,12000.0,60 months,8.9,A5,3.89,770.0,0,1 year,RENT,Source Verified,NY,50000,2011
False,30000.0,60 months,9.91,B1,27.53,780.0,0,10+ years,MORTGAGE,Verified,UT,76800,2011
False,1300.0,36 months,7.9,A4,9.72,735.0,0,1 year,RENT,Not Verified,MA,41000,2011
False,16000.0,36 months,6.03,A1,16.73,770.0,0,10+ years,MORTGAGE,Verified,PA,84000,2011
False,11250.0,36 months,17.58,D4,21.95,695.0,0,5 years,MORTGAGE,Verified,MD,96000,2011
False,7000.0,36 months,17.58,D4,19.05,660.0,0,3 years,RENT,Not Verified,TX,52800,2011
False,5000.0,36 months,7.51,A3,9.53,755.0,0,7 years,MORTGAGE,Not Verified,CO,52000,2011
False,8000.0,36 months,7.9,A4,9.54,725.0,0,8 years,RENT,Verified,NY,64000,2011
False,12000.0,36 months,8.9,A5,12.56,715.0,0,< 1 year,RENT,Source Verified,NJ,38400,2011
False,4000.0,36 months,6.03,A1,11.2,760.0,0,7 years,RENT,Not Verified,MI,48000,2011
False,7000.0,36 months,9.91,B1,17.22,695.0,0,10+ years,MORTGAGE,Verified,TX,130000,2011
False,7600.0,36 months,6.03,A1,3.76,755.0,0,10+ years,MORTGAGE,Not Verified,TX,70920,2011
False,20000.0,60 months,17.27,D3,12.76,695.0,0,10+ years,MORTGAGE,Source Verified,WA,93000,2011
False,10000.0,36 months,11.71,B3,17.8,685.0,0,5 years,RENT,Source Verified,KS,48132,2011
False,8000.0,36 months,6.62,A2,26.14,735.0,0,10+ years,OWN,Not Verified,FL,42000,2011
False,12000.0,60 months,12.42,B4,23.68,745.0,0,10+ years,MORTGAGE,Verified,OH,60000,2011
True,16500.0,60 months,11.71,B3,12.07,775.0,0,4 years,MORTGAGE,Verified,OH,33000,2011
False,5750.0,36 months,8.9,A5,11.58,700.0,0,3 years,RENT,Source Verified,CA,17000,2011
False,14600.0,60 months,19.91,E4,3.98,700.0,0,< 1 year,RENT,Verified,WA,75000,2011
False,11200.0,60 months,22.06,F4,22.9,690.0,0,7 years,RENT,Verified,NY,75000,2011
False,4900.0,36 months,6.03,A1,4.82,780.0,0,10+ years,MORTGAGE,Not Verified,CO,77000,2011
False,10000.0,36 months,7.51,A3,5.04,785.0,0,7 years,MORTGAGE,Not Verified,CA,127500,2011
False,16000.0,36 months,6.03,A1,13.93,785.0,0,2 years,RENT,Source Verified,NY,143000,2011
False,25200.0,60 months,15.96,C5,0.02,780.0,0,10+ years,MORTGAGE,Verified,KY,68400,2011
True,18650.0,60 months,21.67,F3,14.19,685.0,0,10+ years,RENT,Source Verified,HI,90000,2011
False,12000.0,36 months,11.71,B3,22.24,700.0,0,3 years,MORTGAGE,Verified,OR,64000,2011
False,3600.0,36 months,12.69,B5,8.92,685.0,0,8 years,MORTGAGE,Not Verified,FL,90000,2011
False,15600.0,60 months,17.58,D4,21.98,705.0,0,8 years,OWN,Verified,TX,48000,2011
False,15000.0,36 months,11.71,B3,13.24,710.0,0,10+ years,RENT,Not Verified,MA,60000,2011
False,19200.0,36 months,14.65,C3,12.63,690.0,0,9 years,MORTGAGE,Verified,IL,88900,2011
False,9600.0,36 months,14.65,C3,8.24,675.0,0,< 1 year,RENT,Source Verified,CA,60000,2011
False,13200.0,36 months,7.51,A3,4.09,755.0,0,6 years,MORTGAGE,Not Verified,CA,83625,2011
False,16000.0,36 months,7.51,A3,15.46,760.0,0,< 1 year,OWN,Source Verified,AL,50000,2011
True,12000.0,36 months,6.62,A2,8.86,745.0,0,1 year,RENT,Not Verified,CA,60000,2011
True,12000.0,60 months,16.77,D2,19.81,705.0,0,10+ years,MORTGAGE,Verified,IL,93000,2011
False,4000.0,36 months,14.27,C2,1.84,685.0,1,5 years,MORTGAGE,Source Verified,TX,75000,2011
True,30000.0,60 months,23.13,G2,22.57,670.0,0,3 years,RENT,Verified,CA,102500,2011
False,35000.0,36 months,18.64,E1,14.91,675.0,0,5 years,MORTGAGE,Verified,CA,146000,2011
False,5000.0,36 months,6.62,A2,11.95,735.0,0,7 years,MORTGAGE,Not Verified,MI,46000,2011
False,6000.0,36 months,15.96,C5,21.16,660.0,0,< 1 year,RENT,Verified,AZ,60000,2011
False,5700.0,60 months,19.03,E2,12.27,660.0,0,2 years,RENT,Not Verified,MT,40000,2011
False,5000.0,36 months,11.71,B3,14.21,685.0,1,< 1 year,RENT,Verified,MO,70000,2011
True,23000.0,60 months,13.49,C1,2.53,780.0,0,10+ years,MORTGAGE,Verified,MO,45948,2011
False,12000.0,60 months,16.77,D2,20.5,685.0,0,10+ years,MORTGAGE,Verified,IL,80600,2011
False,6000.0,36 months,9.91,B1,7.98,690.0,0,1 year,RENT,Not Verified,NV,57600,2011
False,10000.0,36 months,7.51,A3,20.32,745.0,0,7 years,RENT,Not Verified,CA,60000,2011
False,7000.0,36 months,7.9,A4,17.58,725.0,0,10+ years,MORTGAGE,Source Verified,MO,74346,2011
False,10000.0,36 months,14.27,C2,17.54,680.0,0,< 1 year,RENT,Source Verified,NJ,40992,2011
False,20000.0,36 months,13.49,C1,20.95,680.0,0,5 years,MORTGAGE,Verified,OH,52000,2011
False,9600.0,36 months,7.9,A4,7.42,725.0,0,3 years,MORTGAGE,Verified,GA,145000,2011
False,20000.0,60 months,18.25,D5,16.74,690.0,0,2 years,OWN,Verified,CA,58000,2011
False,6550.0,36 months,10.65,B2,18.28,700.0,0,< 1 year,RENT,Not Verified,LA,47000,2011
False,2500.0,36 months,9.91,B1,18.43,710.0,0,2 years,OWN,Source Verified,CA,53000,2011
False,12000.0,60 months,19.42,E3,7.2,660.0,0,6 years,MORTGAGE,Not Verified,NY,56004,2011
True,2500.0,36 months,9.91,B1,15.82,715.0,0,< 1 year,RENT,Source Verified,OH,13200,2011
False,11300.0,60 months,12.69,B5,13.37,725.0,0,10+ years,OWN,Not Verified,NJ,59500,2011
True,8575.0,36 months,19.42,E3,15.47,670.0,0,< 1 year,RENT,Not Verified,FL,27840,2011
True,16000.0,36 months,11.71,B3,10.65,710.0,0,7 years,RENT,Source Verified,MD,42494,2011
False,13000.0,60 months,11.71,B3,11.21,725.0,0,4 years,RENT,Verified,NJ,33600,2011
False,8500.0,36 months,10.65,B2,11.47,705.0,0,10+ years,RENT,Verified,CA,60353,2011
False,6000.0,36 months,12.69,B5,15.06,670.0,0,1 year,RENT,Verified,NY,40000,2011
False,8800.0,36 months,6.03,A1,7.03,750.0,0,8 years,RENT,Source Verified,MA,65000,2011
False,25000.0,36 months,11.71,B3,15.55,730.0,0,10+ years,MORTGAGE,Verified,IL,102000,2011
False,6000.0,36 months,7.51,A3,29.35,725.0,0,10+ years,MORTGAGE,Not Verified,AR,32468,2011
